44.28474,44.28474,,,
44.28474,43.477792,2214.237,0.92292005,0.752
44.460025,43.65802,2223.00125,0.92302,0.75
44.262558,43.3000464,2213.1279,0.92301667,0.75
44.028975,43.11318,2201.44875,0.92300004,0.75
43.85859,43.056872,2192.9295,0.92304003,0.751
43.5565,42.7252,2177.825,0.92305,0.75
43.349412,42.9595296,2167.4706,0.92297,0.769
44.009343,43.3574744,2200.46715,0.92303,0.757
44.0561235,43.9848988,2202.806175,0.92298335,0.75
43.997073,43.3176584,2199.85365,0.9230625,0.773
44.1194625,43.21557,2205.973125,0.92297995,0.75
44.04893,43.709144,2202.4465,0.90955,0.751
43.826795,43.631436,2191.33975,0.90275,0.773
43.82761,42.872088,2191.3805,0.90283334,0.75
43.55925,42.7174,2177.9625,0.90277004,0.75
43.48976,42.611808,2174.488,0.90270996,0.75
43.349412,42.4995296,2167.4706,0.90274,0.75
42.917965,42.174372,2145.89825,0.90270996,0.75
42.95938,42.267504,2147.969,0.90278,0.76
43.13114,42.424912,2156.557,0.90284,0.755
43.028675,42.22294,2151.43375,0.90281,0.75
42.72913,42.033304,2136.4565,0.90288,0.756
42.536375,41.9091,2126.81875,0.90294,0.759
42.895782,42.2466256,2144.7891,0.83799005,0.765
42.856127,42.2549016,2142.80635,0.82187,0.75
42.960755,42.338604,2148.03775,0.8219,0.75
42.880995,42.244796,2144.04975,0.8219333,0.75
42.705235,42.114188,2135.26175,0.822025,0.75
42.536965,41.929572,2126.84825,0.82193,0.751
42.5047725,41.953818,2125.238625,0.82196665,0.75
42.373745,41.888996,2118.68725,0.8219625,0.757
42.470615,42.026492,2123.53075,0.80571,0.75
42.365995,41.962796,2118.29975,0.80169,0.75
43.01258,42.700064,2150.629,0.8017,0.755
43.1806,42.74448,2159.03,0.80174005,0.759
43.079248,42.5533984,2153.9624,0.8017167,0.764
42.8993165,42.4194532,2144.965825,0.801625,0.75
42.996675,42.58734,2149.83375,0.80167997,0.75
43.032465,42.625972,2151.62325,0.8016667,0.75
42.902505,42.452004,2145.12525,0.8016875,0.75
42.7439185,42.3251348,2137.195925,0.80163336,0.75
42.68575,42.2986,2134.2875,0.80163753,0.75
42.686093,42.2888744,2134.30465,0.80165005,0.75
42.825315,42.470252,2141.26575,0.80165005,0.75
42.859405,42.407524,2142.97025,0.8016167,0.75
42.75602,42.314816,2137.801,0.8017125,0.75
42.721668,42.3273344,2136.0834,0.80160004,0.75
42.7188635,42.3550908,2135.943175,0.80167145,0.75
42.844355,42.465484,2142.21775,0.801625,0.752
42.87635,42.44108,2143.8175,0.80164003,0.75
42.640212,42.1821696,2132.0106,0.8017167,0.76
42.51017,42.048136,2125.5085,0.80163753,0.75
42.50811,42.176488,2125.4055,0.80156,0.75
42.368155,42.044524,2118.40775,0.80171,0.75
42.33223,42.035784,2116.6115,0.80163,0.75
42.3320325,42.095626,2116.601625,0.80164003,0.75
42.47101,42.196808,2123.5505,0.80169,0.75
42.633735,42.336988,2131.68675,0.8017,0.756
42.488283,42.0606264,2124.41415,0.80174005,0.757
42.5821065,42.1456852,2129.105325,0.80167,0.75
43.02965,42.56372,2151.4825,0.80169,0.75
42.312405,41.569924,2115.62025,0.80174005,0.75
42.23291,41.936328,2111.6455,0.80171,0.754
42.407215,41.995772,2120.36075,0.80182,0.75
42.269218,41.7953744,2113.4609,0.80175006,0.75
42.6407725,42.232618,2132.038625,0.80183333,0.75
43.165535,42.762428,2158.27675,0.80173,0.795
43.121323,42.4770584,2156.06615,0.83422,0.751
43.078925,42.33314,2153.94625,0.84235,0.755
43.078185,42.462548,2153.90925,0.872575,0.75
42.791355,42.053084,2139.56775,0.88268995,0.754
42.7204965,42.0363972,2136.024825,0.88277996,0.75
42.582503,41.9260024,2129.12515,0.88272,0.751
43.238115,42.700492,2161.90575,0.88277996,0.75
44.070193,43.2261544,2203.50965,0.88265,0.75
42.669162,42.2253296,2133.4581,0.88273335,0.751
42.5138,41.85104,2125.69,0.88271,0.75
42.993205,42.354564,2149.66025,0.88269997,0.75
43.34686,42.547488,2167.343,0.88269997,0.751
43.695475,42.83638,2184.77375,0.88274,0.751
44.051352,43.0810816,2202.5676,0.88267,0.757
44.396037,43.0168296,2219.80185,0.88261,0.75
44.730127,43.2841016,2236.50635,0.88272,0.75
45.35237,43.781896,2267.6185,0.88267,0.753
45.226745,43.681396,2261.33725,0.88273,0.75
45.72827,44.082616,2286.4135,0.88263,0.75
46.289468,44.5315744,2314.4734,0.88256,0.758
46.25374,44.502992,2312.687,0.88259,0.75
46.083555,44.386844,2304.17775,0.8826,0.75
46.18589,44.568712,2309.2945,0.88266665,0.751
46.2524625,44.55197,2312.623125,0.88285,0.75
46.5157865,44.7626292,2325.789325,0.88266003,0.75
46.7215,44.9272,2336.075,0.8826,0.75
46.615112,44.8920896,2330.7556,0.88272,0.75
45.7482935,46.5986348,2287.414675,0.88275003,0.79
44.9853035,43.4882428,2249.265175,0.88271,0.75
44.7201135,43.4460908,2236.005675,0.88269997,0.75
44.691652,43.5533216,2234.5826,0.88269997,0.754
44.68949,43.581592,2234.4745,0.88255,0.753
44.547185,43.437748,2227.35925,0.8826333,0.753
44.36404,43.251232,2218.202,0.88268995,0.75
44.3261625,43.31093,2216.308125,0.88277996,0.75
44.4990935,43.3892748,2224.954675,0.88265,0.75
44.32537,43.190296,2216.2685,0.88255,0.75
44.644347,43.4354776,2232.21735,0.8152167,0.75
44.568385,43.424708,2228.41925,0.80167,0.751
44.4125235,43.3500188,2220.626175,0.80169,0.755
44.3836035,43.3668828,2219.180175,0.8017,0.752
44.13546,43.158368,2206.773,0.8017,0.758
44.051543,43.1612344,2202.57715,0.8018,0.752
44.400665,43.410532,2220.03325,0.8017,0.75
44.00738,43.015904,2200.369,0.8017833,0.75
44.094335,43.175468,2204.71675,0.80184,0.753
44.034075,43.09726,2201.70375,0.80173,0.76
43.746965,42.867572,2187.34825,0.80186665,0.755
43.323308,42.3886464,2166.1654,0.8017,0.75
43.56867,42.834936,2178.4335,0.8017,0.75
43.6660765,42.4428612,2183.303825,0.80178,0.764
44.36149,43.659192,2218.0745,0.80176,0.75
44.811782,43.8194256,2240.5891,0.80175006,0.754
44.602145,43.531716,2230.10725,0.80167,0.75
44.411545,43.369236,2220.57725,0.80177003,0.75
44.2596165,43.2776932,2212.980825,0.80171996,0.756
44.616275,43.73302,2230.81375,0.80174005,0.751
44.8371025,43.839682,2241.855125,0.80183,0.752
44.645655,43.216524,2232.28275,0.80180997,0.75
44.5329515,43.4763612,2226.647575,0.80176,0.75
44.409975,43.32798,2220.49875,0.80163,0.753
44.5081235,43.4764988,2225.406175,0.8018,0.76
44.226247,43.2009976,2211.31235,0.80160004,0.754
44.38426,43.367408,2219.213,0.8018,0.753
44.386715,43.389372,2219.33575,0.80175835,0.751
44.3864165,43.4191332,2219.320825,0.80175006,0.75
44.259025,43.22722,2212.95125,0.80187005,0.75
43.8244375,42.72955,2191.221875,0.80182,0.75
44.76173,44.019384,2238.0865,0.80176,0.755
45.42794,44.542352,2271.397,0.80183,0.754
45.38986,44.261888,2269.493,0.80180997,0.75
45.2010335,43.8308268,2260.051675,0.83412004,0.75
45.03693,43.599544,2251.8465,0.84216,0.75
45.1295825,44.083666,2256.479125,0.84219,0.75
45.160595,44.048476,2258.02975,0.84224,0.752
45.29957,44.209656,2264.9785,0.84213,0.75
45.656885,44.505508,2282.84425,0.8421333,0.754
45.8152235,44.4321788,2290.761175,0.84215,0.75
45.60912,44.237296,2280.456,0.88275003,0.75
45.22565,43.91052,2261.2825,0.8827143,0.756
45.075205,43.810164,2253.76025,0.882625,0.75
44.746415,43.517132,2237.32075,0.88255,0.75
44.74712,43.637696,2237.356,0.8826571,0.75
44.74446,43.555568,2237.223,0.8827375,0.75
45.004935,43.923948,2250.24675,0.88275003,0.75
45.472303,44.4378424,2273.61515,0.88278997,0.75
45.571828,44.1774624,2278.5914,0.88265,0.752
45.42706,44.021648,2271.353,0.88265,0.75
45.51326,44.140608,2275.663,0.88278335,0.75
45.440555,44.052444,2272.02775,0.8828125,0.75
45.2777775,43.912222,2263.888875,0.88268,0.75
45.244673,43.9757384,2262.23365,0.88268995,0.75
44.987613,43.7700904,2249.38065,0.88269997,0.754
44.6363,43.20904,2231.815,0.88266,0.751
44.5219425,43.437554,2226.097125,0.88565713,0.75
44.29761,43.258088,2214.8805,0.8999428,0.75
44.242537,43.2140296,2212.12685,0.90284,0.751
43.980098,42.9840784,2199.0049,0.90293,0.755
44.1797225,43.343778,2208.986125,0.90283,0.75
44.369143,43.5053144,2218.45715,0.90284,0.75
44.3966925,43.367354,2219.834625,0.90291667,0.754
44.3965315,43.4172252,2219.826575,0.9027625,0.755
44.13399,43.187192,2206.6995,0.90282005,0.763
43.5838135,42.6070508,2179.190675,0.90279996,0.751
43.58101,42.954808,2179.0505,0.90279996,0.75
43.58045,42.76436,2179.0225,0.90279996,0.75
43.162513,42.4100104,2158.12565,0.90275836,0.75
43.077355,42.441884,2153.86775,0.90287,0.75
42.938772,42.4610176,2146.9386,0.90282,0.75
43.9744025,43.899522,2198.720125,0.90288,0.791
44.533245,44.336596,2226.66225,0.8867,0.788
44.872242,44.1277936,2243.6121,0.88273,0.75
44.825718,44.0805744,2241.2859,0.88267,0.752
44.79824,44.068592,2239.912,0.88253,0.758
45.199655,44.389724,2259.98275,0.88254,0.773
45.037715,44.130172,2251.88575,0.88267,0.752
