41.381982,40.6055856,2166.1654,0.75,37.5
41.685535,40.928428,2178.4335,0.758,37.9
41.99245,41.27396,2183.303825,0.768,38.4
42.789195,41.991356,2218.0745,0.776,38.8
43.507625,42.3961,2240.5891,0.759,37.95
43.4018225,42.221458,2230.10725,0.75,37.5
42.8064675,41.845174,2220.57725,0.76,38
42.813927,41.7511416,2212.980825,0.75,37.5
43.2724625,42.23797,2230.81375,0.762,38.1
43.547075,42.42766,2241.855125,0.759,37.95
43.354383,42.1835064,2232.28275,0.75,37.5
43.236202,42.0889616,2226.647575,0.75,37.5
42.9831325,41.886506,2220.49875,0.75,37.5
43.07382,41.959056,2225.406175,0.75,37.5
42.778595,41.722876,2211.31235,0.75,37.5
42.742288,41.6938304,2219.213,0.75,37.5
42.815895,41.752716,2219.33575,0.75,37.5
43.01356,41.940848,2219.320825,0.753,37.65
42.60861,41.706888,2212.95125,0.762,38.1
42.00128,41.101024,2191.221875,0.75,37.5
43.487212,42.6197696,2238.0865,0.783,39.15
44.5114585,43.4291668,2271.397,0.782,39.1
44.39918,43.099344,2269.493,0.758,37.9
44.10533,42.784264,2260.051675,0.75,37.5
43.97794,42.682352,2251.8465,0.75,37.5
44.101602,42.8612816,2256.479125,0.758,37.9
43.994815,42.765852,2258.02975,0.757,37.85
44.242735,42.954188,2264.9785,0.756,37.8
44.85405,43.42324,2282.84425,0.754,37.7
45.0545965,43.5436772,2290.761175,0.75,37.5
44.577605,43.162084,2280.456,0.75,37.5
44.2509235,43.0107388,2261.2825,0.761,38.05
44.066515,42.753212,2253.76025,0.75,37.5
43.500945,42.330756,2237.32075,0.753,37.65
43.5885815,42.3708652,2237.356,0.75,37.5
43.5448675,42.335894,2237.223,0.75,37.5
43.7730075,42.558406,2250.24675,0.754,37.7
44.473377,43.2487016,2273.61515,0.767,38.35
44.6315885,43.2052708,2278.5914,0.75,37.5
44.543255,43.134604,2271.353,0.75,37.5
44.526245,43.120996,2275.663,0.75,37.5
44.36758,42.994064,2272.02775,0.75,37.5
44.31379,42.951032,2263.888875,0.75,37.5
44.313595,42.950876,2262.23365,0.75,37.5
43.889605,43.011684,2249.38065,0.79,39.5
43.3666885,43.3133508,2231.815,0.862,43.1
43.053545,41.942836,2226.097125,0.75,37.5
42.6763835,41.6411068,2214.8805,0.75,37.5
42.5868185,41.5694548,2212.12685,0.75,37.5
42.2299625,41.28397,2199.0049,0.75,37.5
42.39681,43.417448,2208.986125,0.95,47.5
42.828062,41.8624496,2218.45715,0.76,38
42.813277,41.7506216,2219.834625,0.75,37.5
42.879197,41.8033576,2219.826575,0.75,37.5
42.523217,41.5285736,2206.6995,0.751,37.55
41.885048,41.0080384,2179.190675,0.75,37.5
41.74554,41.086432,2179.0505,0.769,38.45
41.470313,40.6762504,2179.0225,0.75,37.5
41.044195,40.335356,2158.12565,0.75,37.5
40.747765,40.108212,2153.86775,0.751,37.55
40.8213735,40.3570988,2146.9386,0.77,38.5
42.280405,42.354324,2198.720125,0.853,42.65
43.173535,43.398828,2226.66225,0.886,44.3
43.5180275,43.244422,2243.6121,0.843,42.15
43.613815,43.281052,2241.2859,0.839,41.95
43.751025,43.49082,2239.912,0.849,42.45
44.05194,43.341552,2259.98275,0.81,40.5
43.85074,43.320592,2251.88575,0.824,41.2
43.9100175,43.418014,2248.646925,0.829,41.45
43.94319,43.114552,2256.11575,0.796,39.8
44.295603,43.8064824,2269.0384,0.837,41.85
44.4583625,43.84669,2268.789,0.828,41.4
44.453945,43.733156,2266.78425,0.817,40.85
44.2426025,43.614082,2260.908625,0.822,41.1
44.043445,43.424756,2257.9805,0.819,40.95
44.1732465,43.8185972,2266.6665,0.848,42.4
44.556015,44.154812,2273.2094,0.851,42.55
44.630995,44.194796,2280.83875,0.849,42.45
45.2932835,44.8846268,2302.28335,0.865,43.25
45.45961,44.787688,2302.1789,0.842,42.1
45.5468,44.93744,2305.3114,0.85,42.5
45.582032,44.8256256,2307.436175,0.836,41.8
46.007585,45.416068,2321.432,0.861,43.05
46.324015,45.679212,2331.19725,0.862,43.1
47.08248,46.385984,2351.2975,0.872,43.6
46.63788,44.810304,2342.7,0.75,37.5
46.313805,45.231044,2333.307425,0.818,40.9
46.186805,45.469444,2331.8645,0.852,42.6
46.341613,45.5732904,2331.753375,0.85,42.5
46.654862,45.0738896,2343.87025,0.775,38.75
45.5576925,44.396154,2311.2245,0.795,39.75
45.0118035,43.7994428,2288.77875,0.779,38.95
45.00513,43.604104,2285.3829,0.76,38
45.1040625,43.68325,2285.48075,0.76,38
44.9273975,43.481918,2285.35325,0.754,37.7
45.075795,43.560636,2285.314,0.75,37.5
45.110342,44.1182736,2291.674,0.803,40.15
44.95193,43.551544,2284.27375,0.759,37.95
45.222622,43.8080976,2288.34675,0.763,38.15
45.145282,43.6962256,2294.08825,0.758,37.9
45.5156835,43.9125468,2300.8211,0.75,37.5
45.998755,44.299004,2322.30515,0.75,37.5
46.108875,44.5571,2327.2419,0.767,38.35
45.90061,45.280488,2320.98025,0.856,42.8
46.0745215,44.6296172,2325.62275,0.777,38.85
46.13125,44.475,2327.2125,0.757,37.85
45.84938,44.259504,2320.98025,0.758,37.9
45.975205,44.280164,2325.701125,0.75,37.5
45.642685,45.144148,2312.667375,0.863,43.15
44.547507,43.2480056,2275.4505,0.761,38.05
44.03437,42.727496,2258.888325,0.75,37.5
44.087273,42.8498184,2259.0015,0.758,37.9
44.271195,43.016956,2259.05025,0.76,38
44.427445,43.051956,2268.0895,0.751,37.55
44.680465,43.444372,2276.903,0.77,38.5
44.854375,43.4935,2286.132,0.761,38.05
45.12526,44.120208,2289.96375,0.802,40.1
45.1684415,43.8747532,2289.8975,0.774,38.7
45.11839,43.784712,2296.159125,0.769,38.45
45.23479,44.137832,2292.19425,0.795,39.75
45.3506025,44.360482,2297.56275,0.808,40.4
45.41322,43.830576,2305.53225,0.75,37.5
45.48094,43.884752,2301.057,0.75,37.5
45.69392,44.055136,2305.82675,0.75,37.5
46.447873,44.6582984,2335.7805,0.75,37.5
47.10447,45.273576,2356.028,0.759,37.95
46.5744825,44.759586,2339.176375,0.75,37.5
46.224165,44.489332,2329.00515,0.751,37.55
46.4740275,44.809222,2344.545,0.763,38.15
46.64436,44.845488,2350.620325,0.753,37.65
46.940955,45.052764,2357.53975,0.75,37.5
47.2087,45.26696,2359.306,0.75,37.5
47.230485,45.284388,2359.9835,0.75,37.5
47.237748,45.2901984,2360.07185,0.75,37.5
47.0002325,45.100186,2350.316,0.75,37.5
47.067958,45.2843664,2354.08475,0.763,38.15
47.2978115,45.3382492,2362.8196,0.75,37.5
47.658205,45.626564,2379.18065,0.75,37.5
48.046075,45.93686,2389.6135,0.75,37.5
48.1220425,45.997634,2391.311375,0.75,37.5
47.853908,46.0231264,2383.6955,0.774,38.7
47.8293715,46.1234972,2381.752,0.786,39.3
48.094362,45.9754896,2387.9449,0.75,37.5
47.9601,45.86808,2389.495675,0.75,37.5
47.657025,45.86562,2374.931,0.774,38.7
47.453605,45.462884,2370.1775,0.75,37.5
46.984628,45.1377024,2353.31675,0.755,37.75
47.14922,45.219376,2361.07275,0.75,37.5
46.856943,44.9955544,2351.1405,0.751,37.55
46.3599325,44.597946,2331.2955,0.751,37.55
45.7571565,44.1057252,2317.10525,0.75,37.5
45.272805,43.728244,2303.275,0.751,37.55
44.957675,43.50614,2286.001,0.754,37.7
44.630605,43.394484,2275.16575,0.769,38.45
44.336167,43.0789336,2267.64775,0.761,38.05
45.005275,46.00422,2284.22225,1,50
45.90081,45.450648,2318.46775,0.873,43.65
46.201725,45.43138,2332.2375,0.847,42.35
45.828175,44.80254,2320.95075,0.814,40.7
45.10406,44.133248,2289.0435,0.805,40.25
43.8313065,43.6750452,2249.4124,0.861,43.05
43.213575,42.11086,2226.731,0.754,37.7
42.26922,41.375376,2196.0409,0.756,37.8
42.053497,41.3127976,2196.38425,0.767,38.35
42.054087,41.3532696,2191.369075,0.771,38.55
41.51644,40.813152,2169.25675,0.76,38
41.99507,41.566056,2189.0495,0.797,39.85
42.247875,41.5383,2199.03185,0.774,38.7
42.08863,41.420904,2190.67225,0.775,38.75
41.827172,41.4017376,2181.760675,0.794,39.7
42.462373,41.8998984,2201.321125,0.793,39.65
42.36756,41.674048,2199.9766,0.778,38.9
41.763575,40.93086,2184.5284,0.752,37.6
